region,province,province_code,district_name,district,district_code,settlement,settlement_name,pop_group,X,Y,surveys,distinct_settlements
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Ghondi,ghondi,conflict_affected,69.1492,34.2547,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Gomaran,gomaran,conflict_affected,69.14969,34.2877,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Gomrani Rahm Abad,gomrani_rahm_abad,conflict_affected,69.0936085,34.18657,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Hayat Khan,hayat_khan,conflict_affected,69.22273539,34.09905287,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Hussain Khel Ya Obaidi Khel,hussain_khel_ya_obaidi_khel,conflict_affected,69.13201614,34.24685055,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Jani Khil,jani_khil,conflict_affected,69.1205,34.2331,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Jargi Sar,jargi_sar,conflict_affected,69.25394531,34.32541435,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Kamal Khail,kamal_khail,conflict_affected,69.1195,34.248,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Karaiz Sayed,karaiz_sayed,conflict_affected,69.14258137,34.10087486,12,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Khadi Khail,khadi_khail,conflict_affected,69.1287,34.2457,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Landi Kala,landi_kala,conflict_affected,69.04948046,34.29156709,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Lashkari Khel,lashkari_khel,conflict_affected,69.08796379,34.15498925,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Loy Kalay Ya Dashtak,loy_kalay_ya_dashtak,conflict_affected,69.22479106,34.31151671,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Madin Aynak,madin_aynak,conflict_affected,69.28935757,34.26681713,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Mala Khail,mala_khail,conflict_affected,69.1456,34.1016,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Malik Qahar Markaz Woloswally,malik_qahar_markaz_woloswally,conflict_affected,69.08695864,34.20412011,12,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Mamor Salam,mamor_salam,conflict_affected,69.1148,34.2383,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Mano Khel,mano_khel,conflict_affected,69.2342755,34.08619544,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Mirajan Kalay,mirajan_kalay,conflict_affected,69.0413,34.2986,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Mirza Khail,mirza_khail,conflict_affected,69.1259,34.217,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Nari Kot,nari_kot,conflict_affected,69.0986,34.2728,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Nawabad,nawabad,conflict_affected,69.1343,34.2987,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Neyaz Gul,neyaz_gul,conflict_affected,69.2095,34.2371,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Pacha Khan Kalay Ya Sultan Mohammad,pacha_khan_kalay_ya_sultan_mohammad,conflict_affected,69.2385,34.1337,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Paikoh,paikoh,conflict_affected,69.22626599,34.23066286,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Poul Kandahari,poul_kandahari,conflict_affected,69.1137,34.2216,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Pouri Kala,pouri_kala,conflict_affected,69.04089868,34.28927305,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Qala Dawlat,qala_dawlat,conflict_affected,69.09401,34.17189,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Qala Taj Khan,qala_taj_khan,conflict_affected,69.1206,34.2105,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Qariai Kandwala Gumran,qariai_kandwala_gumran,conflict_affected,69.1571,34.2869,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Qarya Tahna Awbazak,qarya_tahna_awbazak,conflict_affected,69.00468053,34.27010673,12,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Sabak Khel,sabak_khel,conflict_affected,69.11474758,34.22278594,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Safid Sang,safid_sang,conflict_affected,69.16089272,34.29422509,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Sangar Khail,sangar_khail,conflict_affected,69.1403,34.255,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Sar Kula,sar_kula,conflict_affected,69.0069,34.2668,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Sawdatkhel,sawdatkhel,conflict_affected,69.2021,34.2389,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Shahi Kula,shahi_kula,conflict_affected,69.0979,34.2013,12,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Shahsawar Qala,shahsawar_qala,conflict_affected,69.0860953,34.17748832,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Shara,shara,conflict_affected,69.24203553,34.09036684,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Shash Qala,shash_qala,conflict_affected,69.13839246,34.12092574,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Tangi Dahi Now,tangi_dahi_now,conflict_affected,69.07514107,34.14657684,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Waghjan,waghjan,conflict_affected,69.0711,34.1595,8,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Za Khel,za_khel,conflict_affected,69.28079432,34.33993416,4,1
Central,Logar,AF05,mohammad_agha,Mohammad Agha,AF0505,Zahid Abad,zahid_abad,conflict_affected,69.13465938,34.26740994,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Abchakan,abchakan,conflict_affected,69.0688,33.8922,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Ahangaran,ahangaran,conflict_affected,69.0038408,34.08070363,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Arab Khan,arab_khan,conflict_affected,69.00218884,34.04583768,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Bahram Khil,bahram_khil,conflict_affected,69.0058,34.031,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Baikary,baikary,conflict_affected,69.23558683,33.86133912,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Balota Khel,balota_khel,conflict_affected,69.0470013,34.07326149,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Bashir Qala,bashir_qala,conflict_affected,68.94208862,34.08951293,8,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Bazar Khader,bazar_khader,conflict_affected,69.042,33.9544,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Darwaish,darwaish,conflict_affected,69.0431,33.9688,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Dogh Abad,dogh_abad,conflict_affected,69.01002645,34.05671497,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Faiz Karaiz,faiz_karaiz,conflict_affected,69.06563268,33.95738172,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Gardaiz Khel,gardaiz_khel,conflict_affected,69.24144784,33.8955779,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Haj Sayed Noor,haj_sayed_noor,conflict_affected,69.01952113,34.04751121,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Haroon Khail,haroon_khail,conflict_affected,69.0669,34.09,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Kandab,kandab,conflict_affected,69.0133,34.0113,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Karnail,karnail,conflict_affected,69.01903437,34.04270779,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Khosha Cheen Haye Payen,khosha_cheen_haye_payen,conflict_affected,69.06191265,34.05586334,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Khwaja Khel,khwaja_khel,conflict_affected,69.06387619,34.06714711,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Kotake,kotake,conflict_affected,69.00739433,34.05920636,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Kounjak,kounjak,conflict_affected,69.05474348,34.10325078,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Lahlo Khail,lahlo_khail,conflict_affected,69.1912,33.8888,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Madbi Khel,madbi_khel,conflict_affected,69.21469216,33.84622229,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mahajeren,mahajeren,conflict_affected,69.05180581,34.10357374,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Masjed Darwaza Jama Hulya,masjed_darwaza_jama_hulya,conflict_affected,69.02018389,34.03948217,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mir Sallayh,mir_sallayh,conflict_affected,69.01202842,34.03857549,8,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mohammad Dail,mohammad_dail,conflict_affected,68.99502827,33.96106613,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mullah Abdullah,mullah_abdullah,conflict_affected,68.9765,34.0553,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mullah Hassan,mullah_hassan,conflict_affected,69.0269,34.0502,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Mullayan,mullayan,conflict_affected,69.19157004,33.86206683,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Neazi Kala,neazi_kala,conflict_affected,68.9527,34.0569,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Pas Ab,pas_ab,conflict_affected,68.98280184,34.04662882,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Peyaro Khel,peyaro_khel,conflict_affected,68.89021,34.11803,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Qala Aba,qala_aba,conflict_affected,69.06957004,33.96592881,8,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Qala Mami,qala_mami,conflict_affected,68.9979,33.9606,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Qala Nakam,qala_nakam,conflict_affected,68.99688489,33.9609746,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Qala Shahi,qala_shahi,conflict_affected,69.05924374,34.05379127,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Sar Lar,sar_lar,conflict_affected,69.03955545,34.01441292,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Sardar Nazar Khel Niyazi,sardar_nazar_khel_niyazi,conflict_affected,68.96843542,34.04392987,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Sarwan Khel Bala,sarwan_khel_bala,conflict_affected,69.09748572,33.77674179,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Seyori Kalay,seyori_kalay,conflict_affected,69.20627114,33.85583803,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Shah Ghase,shah_ghase,conflict_affected,69.06290261,34.11176999,8,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Shah Zada,shah_zada,conflict_affected,68.967,34.0718,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Shahrak Mahajreen,shahrak_mahajreen,conflict_affected,69.07790697,34.01813511,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Shelak,shelak,conflict_affected,68.8869,34.1081,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Spena Kala,spena_kala,conflict_affected,68.91091432,34.17474661,4,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Sultan Khel,sultan_khel,conflict_affected,69.06504258,34.0854302,8,1
Central,Logar,AF05,pul_e_alam,Pul-e-Alam,AF0501,Zhora,zhora,conflict_affected,68.97697476,34.04603318,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Ahmad Jan Khan,ahmad_jan_khan,conflict_affected,68.81928171,34.43184364,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Ahmadzai,ahmadzai,conflict_affected,68.8164,34.4409,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Awal Khel,awal_khel,conflict_affected,68.8396739,34.36617622,16,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Baden Khel,baden_khel,conflict_affected,68.84035094,34.37892413,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Baghal,baghal,conflict_affected,68.82948603,34.41468268,12,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Bala Dahi,bala_dahi,conflict_affected,68.78871124,34.48424816,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Boghondi Kan,boghondi_kan,conflict_affected,68.78290721,34.45595073,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Burg Kohna Khumar,burg_kohna_khumar,conflict_affected,68.81546891,34.51141977,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Camp Mamorin,camp_mamorin,conflict_affected,68.8618,34.4091,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Camp Nasaria,camp_nasaria,conflict_affected,68.877,34.4078,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Dahi Afghanan,dahi_afghanan,conflict_affected,68.84567214,34.38424706,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Dara Halam,dara_halam,conflict_affected,68.78382813,34.49218428,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Farooqeyan,farooqeyan,conflict_affected,68.8399,34.3579,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Ghonda Khel,ghonda_khel,conflict_affected,68.83105381,34.37995664,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Gonda Ya Kohnna Khumar,gonda_ya_kohnna_khumar,conflict_affected,68.81607582,34.5270299,16,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Hajiyan,hajiyan,conflict_affected,68.82063108,34.40766533,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Hashrat Khel,hashrat_khel,conflict_affected,68.85021753,34.37251293,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Hewad Meena,hewad_meena,conflict_affected,68.83340573,34.38932936,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Hewadmina,hewadmina,conflict_affected,68.8668,34.4092,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Jandi Khail,jandi_khail,conflict_affected,68.7731,34.4594,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Kohna Dahi,kohna_dahi,conflict_affected,68.81875266,34.51811241,16,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Kowt-e Ashrow,kowt_e_ashrow,conflict_affected,68.794,34.4472,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Mala Khil Camp,mala_khil_camp,conflict_affected,68.876,34.4119,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Mami Khail,mami_khail,conflict_affected,68.8204,34.3941,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Masjid  Khalid Bin Walid,masjid__khalid_bin_walid,conflict_affected,68.8627,34.3914,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Mirake Khel,mirake_khel,conflict_affected,68.82150209,34.40275498,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Mullah Khel,mullah_khel,conflict_affected,68.78167003,34.44646788,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Naser Abad,naser_abad,conflict_affected,68.83373136,34.38675326,12,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Nayaban,nayaban,conflict_affected,68.83376028,34.37601325,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Now Abad Charkar,now_abad_charkar,conflict_affected,68.8327339,34.40810611,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Payan Sarak Chil Metra,payan_sarak_chil_metra,conflict_affected,68.8745,34.3921,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Polad Khan,polad_khan,conflict_affected,68.8408,34.3903,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Pull Hazara Camp,pull_hazara_camp,conflict_affected,68.8621,34.3999,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Jabar Kohna Khumar,qala_jabar_kohna_khumar,conflict_affected,68.8046,34.4979,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Malakan,qala_malakan,conflict_affected,68.83683909,34.34576803,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Mashko,qala_mashko,conflict_affected,68.8127,34.411,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Now  Wa Baghal Kohna Khumar,qala_now__wa_baghal_kohna_khumar,conflict_affected,68.77988336,34.47777037,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Paze,qala_paze,conflict_affected,68.77709113,34.47132432,12,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Sufiyan,qala_sufiyan,conflict_affected,68.82644505,34.40596314,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qala Yari,qala_yari,conflict_affected,68.83674736,34.34325987,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qalq Ziyarat,qalq_ziyarat,conflict_affected,68.81574581,34.41756511,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qoul Bala Wa Payen,qoul_bala_wa_payen,conflict_affected,68.78509757,34.50731512,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qoul Hazara,qoul_hazara,conflict_affected,68.85087964,34.40987639,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Qoul Mullayan,qoul_mullayan,conflict_affected,68.79427126,34.41181666,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Seya Paitab,seya_paitab,conflict_affected,68.82509341,34.43229925,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Shahr-e-Naw,shahr_e_naw,conflict_affected,68.8367417,34.34848779,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Shamalesharq,shamalesharq,conflict_affected,68.8771,34.408,8,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Sharenaw 40 Metra,sharenaw_40_metra,conflict_affected,68.8737,34.3954,4,1
Central,Maidan Wardak,AF04,maydan_shahr,Maydan Shahr,AF0401,Tepa Osmani Khel,tepa_osmani_khel,conflict_affected,68.77858433,34.45382958,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Char Maghz,char_maghz,conflict_affected,68.6043,33.967,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Gadaykhel,gadaykhel,conflict_affected,68.7312,33.8501,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Hakim Khail (1),hakim_khail_1,conflict_affected,68.61034,33.82997,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Hakim Khail (2),hakim_khail_2,conflict_affected,68.66814,34.01289,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Hasankhel (2),hasankhel_2,conflict_affected,68.7702,34.0169,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Hashim Khail,hashim_khail,conflict_affected,68.7541,34.08496,12,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Hassan Baig,hassan_baig,conflict_affected,68.6139,34.0213,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Jowi Zarin,jowi_zarin,conflict_affected,68.7846,34.0221,12,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Lora Khail,lora_khail,conflict_affected,68.5678,33.7739,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Qala Amir,qala_amir,conflict_affected,68.8307,33.9914,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Sesai,sesai,conflict_affected,68.74028,34.04278,4,1
Central,Maidan Wardak,AF04,saydabad,Saydabad,AF0405,Sultan Khail,sultan_khail,conflict_affected,68.6309,33.8801,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Aghar,aghar,conflict_affected,68.73975436,34.11992865,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Allah Yar Khel,allah_yar_khel,conflict_affected,68.6321752,33.98255077,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Asad Khel,asad_khel,conflict_affected,68.62271641,33.97551472,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Banda,banda,conflict_affected,68.56894715,33.96894164,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Bani Safid Ya Spain Warsak,bani_safid_ya_spain_warsak,conflict_affected,68.80234821,34.00360821,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Bargi,bargi,conflict_affected,68.6345,34.01754,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Chongi,chongi,conflict_affected,68.57289161,33.89057532,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Choni,choni,conflict_affected,68.58963243,34.01187524,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Dasht Top,dasht_top,conflict_affected,68.7863822,34.16803386,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Durani,durani,conflict_affected,68.84095589,33.98894537,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Gadar Khel,gadar_khel,conflict_affected,68.74001136,34.09110659,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Guly Khel,guly_khel,conflict_affected,68.76348298,34.04668947,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Hadi Khel,hadi_khel,conflict_affected,68.60237359,33.90704,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Jan Mohammad Khel,jan_mohammad_khel,conflict_affected,68.81468239,33.99949874,8,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kaka Chena,kaka_chena,conflict_affected,68.70317973,33.85116503,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kidar Khel,kidar_khel,conflict_affected,68.64290987,33.69279245,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kodi,kodi,conflict_affected,68.56849407,33.98212059,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kodi Shair Dad Khel,kodi_shair_dad_khel,conflict_affected,68.76599036,34.06338783,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kodi Ya Baghak,kodi_ya_baghak,conflict_affected,68.60540219,33.88953554,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Kolalan,kolalan,conflict_affected,68.7466715,34.08906713,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Koz Mamal,koz_mamal,conflict_affected,68.68390747,33.94995399,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Lowar Ya Bolandi,lowar_ya_bolandi,conflict_affected,68.71478449,34.00575939,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Mast Khel,mast_khel,conflict_affected,68.61988087,33.68292369,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Nowi Shahr,nowi_shahr,conflict_affected,68.60853075,33.82649806,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Qala Qazi,qala_qazi,conflict_affected,68.76503402,34.0757272,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Sandawar,sandawar,conflict_affected,68.53911847,33.80942994,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Sar Qoul,sar_qoul,conflict_affected,68.60420766,33.93131266,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Sara Kala,sara_kala,conflict_affected,68.72412695,33.87002135,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Seya Chob,seya_chob,conflict_affected,68.60601054,33.72968583,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Shadi Khel,shadi_khel,conflict_affected,68.65265476,33.93095629,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Shah Gul Khel,shah_gul_khel,conflict_affected,68.83738171,33.9834341,4,1
Central,Maidan Wardak,AF04,sayed_abad,Sayed Abad,AF0405,Tara Khel,tara_khel,conflict_affected,68.67346518,33.93674256,4,1
