list_name,name,label::English,label::Dari,label::Pashto,region,province,district,factors,filter
district_list_origin,malistan,Malistan,???????,???????,,ghazni,,,
district_list_origin,muqur_ghazni,Muqur Ghazni,??? (????),??? (????),,ghazni,,,
district_list_origin,nawa,Nawa,????,????,,ghazni,,,
district_list_origin,nawur,Nawur,????,????,,ghazni,,,
district_list_origin,qarabagh,Qarabagh,??? ???,??? ???,,ghazni,,,
district_list_origin,rashidan,Rashidan,??????,??????,,ghazni,,,
district_list_origin,waghaz,Waghaz,????,????,,ghazni,,,
district_list_origin,wali_muhammad_shahid,Wali Muhammad Shahid,??? ???? ????,??? ???? ????,,ghazni,,,
district_list_origin,zanakhan,Zanakhan,??? ???,??? ???,,ghazni,,,
district_list_origin,charsadra,Charsadra,?????? ??,?????? ??,,ghor,,,
district_list_origin,dawlatyar,Dawlatyar,???? ???,???? ???,,ghor,,,
district_list_origin,dolayna,DoLayna,?? ????,?? ????,,ghor,,,
district_list_origin,feroz_koh,Feroz Koh,????? ???,????? ???,,ghor,,,
district_list_origin,lal_wa_sarjangal,Lal Wa Sarjangal,??? ? ??????,??? ? ??????,,ghor,,,
district_list_origin,pasaband,Pasaband,??????,??????,,ghor,,,
district_list_origin,saghar,Saghar,????,????,,ghor,,,
district_list_origin,shahrak,Shahrak,????,????,,ghor,,,
district_list_origin,taywarah,Taywarah,?????,?????,,ghor,,,
district_list_origin,tolak,Tolak,????,????,,ghor,,,
district_list_origin,baghran,Baghran,??????,??????,,helmand,,,
district_list_origin,deh_e_she,Deh-e-Shu,????,????,,helmand,,,
district_list_origin,garmser,Garmser,??????,??????,,helmand,,,
district_list_origin,kajaki,Kajaki,????,????,,helmand,,,
district_list_origin,lashkargah,Lashkargah,???????,???????,,helmand,,,
district_list_origin,marja,Marja,?????,?????,,helmand,,,
district_list_origin,musa_qala,Musa Qala,???? ????,???? ????,,helmand,,,
district_list_origin,nad_ali,Nad Ali,??????,??????,,helmand,,,
district_list_origin,nahr_e_saraj,Nahr-e-Saraj,??? ????,??? ????,,helmand,,,
district_list_origin,nawa_e_barakzaiy,Nawa-e-Barakzaiy,???? ????????,???? ????????,,helmand,,,
district_list_origin,nawa_i_mesh,Nawa-i-Mesh,????  ???,????  ???,,helmand,,,
district_list_origin,nawzad,Nawzad,?????,?????,,helmand,,,
district_list_origin,reg_i_khan_nishin,Reg-i-Khan Nishin,???,???,,helmand,,,
district_list_origin,sangin,Sangin,?????,?????,,helmand,,,
district_list_origin,washer,Washer,?????,?????,,helmand,,,
district_list_origin,adraskan,Adraskan,??????,??????,,herat,,,
district_list_origin,chisht_e_sharif,Chisht-e-Sharif,??? ????,??? ????,,herat,,,
district_list_origin,farsi,Farsi,????,????,,herat,,,
district_list_origin,ghoryan,Ghoryan,??????,??????,,herat,,,
district_list_origin,gulran,Gulran,?????,?????,,herat,,,
district_list_origin,guzara,Guzara,????,????,,herat,,,
district_list_origin,hirat,Hirat,????,????,,herat,,,
district_list_origin,injil,Injil,?????,?????,,herat,,,
district_list_origin,karukh,Karukh,???,???,,herat,,,
district_list_origin,koh_i_zor,Koh-i-Zor,??? ???,??? ???,,herat,,,
district_list_origin,kohsan,Kohsan,??????,??????,,herat,,,
district_list_origin,kushk,Kushk,????,????,,herat,,,
district_list_origin,kushk_e_kuhna,Kushk-e-Kuhna,???? ????,???? ????,,herat,,,
district_list_origin,obe,Obe,????,????,,herat,,,
district_list_origin,pashtun_zarghun,Pashtun Zarghun,????? ?????,????? ?????,,herat,,,
district_list_origin,pusht_i_koh,Pusht-i-Koh,??? ???,??? ???,,herat,,,
district_list_origin,shindand,Shindand,??????,??????,,herat,,,
district_list_origin,zawol,Zawol,????,????,,herat,,,
district_list_origin,zer_i_koh,Zer-i-Koh,??????,??????,,herat,,,
district_list_origin,zindajan,Zindajan,???? ???,???? ???,,herat,,,
district_list_origin,aqcha,Aqcha,????,????,,jawzjan,,,
district_list_origin,darzab,Darzab,??? ??,??? ??,,jawzjan,,,
district_list_origin,fayzabad_jawzjan,Fayzabad (Jawzjan),??? ???? (??????),??? ???? (??????),,jawzjan,,,
district_list_origin,khamyab,Khamyab,?????,?????,,jawzjan,,,
district_list_origin,khanaqa,Khanaqa,?????,?????,,jawzjan,,,
district_list_origin,khwaja_dukoh,Khwaja Dukoh,????? ?????,????? ?????,,jawzjan,,,
district_list_origin,mardyan,Mardyan,??????,??????,,jawzjan,,,
district_list_origin,mingajik,Mingajik,??????,??????,,jawzjan,,,
district_list_origin,qardin,Qarqin,?????,?????,,jawzjan,,,
district_list_origin,qush_tepa,Qush Tepa,??? ????,??? ????,,jawzjan,,,
district_list_origin,sheberghan,Sheberghan,??????,??????,,jawzjan,,,
district_list_origin,bagrami,Bagrami,??????,??????,,kabul,,,
district_list_origin,chahar_asyab,Chahar Asyab,???? ?????,???? ?????,,kabul,,,
district_list_origin,deh_sabz,Deh Sabz,?? ???,?? ???,,kabul,,,
district_list_origin,estalef,Estalef,??????,??????,,kabul,,,
district_list_origin,farza,Farza,????,????,,kabul,,,
district_list_origin,guldara,Guldara,?????,?????,,kabul,,,
district_list_origin,kabul,Kabul,????,????,,kabul,,,
district_list_origin,kalakan,Kalakan,?????,?????,,kabul,,,
district_list_origin,khak_e_jabbar,Khak-e-Jabbar,??? ????,??? ????,,kabul,,,
district_list_origin,mir_bacha_kot,Mir Bacha Kot,??? ??? ???,??? ??? ???,,kabul,,,
district_list_origin,musahi,Musahi,?????,?????,,kabul,,,
district_list_origin,paghman,Paghman,?????,?????,,kabul,,,
district_list_origin,qara_bagh,Qara Bagh,??? ???,??? ???,,kabul,,,
district_list_origin,shakar_dara,Shakar Dara,??????,??????,,kabul,,,
district_list_origin,surobi,Surobi,?????,?????,,kabul,,,
district_list_origin,arghandab,Arghandab,???????,???????,,kandahar,,,
district_list_origin,arghestan,Arghestan,???????,???????,,kandahar,,,
district_list_origin,daman,Daman,?????,?????,,kandahar,,,
district_list_origin,dand,Dand,???,???,,kandahar,,,
district_list_origin,ghorak,Ghorak,????,????,,kandahar,,,
district_list_origin,kandahar,Kandahar,??????,??????,,kandahar,,,
district_list_origin,khakrez,Khakrez,??????,??????,,kandahar,,,
district_list_origin,maruf,Maruf,?????,?????,,kandahar,,,
district_list_origin,maywand,Maywand,?????,?????,,kandahar,,,
district_list_origin,miyanshin,Miyanshin,???????,???????,,kandahar,,,
district_list_origin,nesh,Nesh,???,???,,kandahar,,,
district_list_origin,panjwayi,Panjwayi,???????,???????,,kandahar,,,
district_list_origin,reg,Reg,???,???,,kandahar,,,
district_list_origin,shah_wali_kot,Shah Wali Kot,??? ??? ???,??? ??? ???,,kandahar,,,
district_list_origin,shorabak,Shorabak,??? ???,??? ???,,kandahar,,,
district_list_origin,spin_boldak,Spin Boldak,???? ?????,???? ?????,,kandahar,,,
district_list_origin,takhta_pul,Takhta Pul,???? ??,???? ??,,kandahar,,,
district_list_origin,zheray,Zheray,????,????,,kandahar,,,
district_list_origin,alasay,Alasay,??? ???,??? ???,,kapisa,,,
district_list_origin,hisa_e_awal_e_kohistan,Hisa-e-Awal-e-Kohistan,??? ??? ???????,??? ??? ???????,,kapisa,,,
district_list_origin,hisa_e_duwum_e_kohistan,Hisa-e-Duwum-e-Kohistan,??? ??? ???????,??? ??? ???????,,kapisa,,,
district_list_origin,koh_band,Koh Band,??? ???,??? ???,,kapisa,,,
district_list_origin,mahmood_e_raqi,Mahmood-e-Raqi,????? ????,????? ????,,kapisa,,,
district_list_origin,nijrab,Nijrab,?????,?????,,kapisa,,,
district_list_origin,tagab_kapisa,Tagab (Kapisa),????,????,,kapisa,,,
district_list_origin,bak,Bak,???,???,,khost,,,
district_list_origin,gurbuz,Gurbuz,????,????,,khost,,,
district_list_origin,jaji_maydan,Jaji Maydan,???? ?????,???? ?????,,khost,,,
district_list_origin,mandozayi,Mandozayi,????????,????????,,khost,,,
district_list_origin,matun,Matun,???? (????),???? (????),,khost,,,
district_list_origin,musa_khel,Musa Khel,???? ???,???? ???,,khost,,,
district_list_origin,nadir_shah_kot,Nadir Shah Kot,??????? ???,??????? ???,,khost,,,
district_list_origin,qalandar,Qalandar,?????,?????,,khost,,,
district_list_origin,sabari,Sabari,????,????,,khost,,,
district_list_origin,shamal,Shamal,???,???,,khost,,,
district_list_origin,spera,Spera,?????,?????,,khost,,,
district_list_origin,tani,Tani,???,???,,khost,,,
district_list_origin,terezayi,Terezayi,??? ????,??? ????,,khost,,,
district_list_origin,asad_abad,Asad Abad,???? ????,???? ????,,kunar,,,
district_list_origin,bar_kunar,Bar Kunar,?????,?????,,kunar,,,
district_list_origin,chapa_dara,Chapa Dara,??? ???,??? ???,,kunar,,,
district_list_origin,chawkay,Chawkay,????,????,,kunar,,,
district_list_origin,dangam,Dangam,??????,??????,,kunar,,,
district_list_origin,dara_e_pech,Dara-e-Pech,??? ???,??? ???,,kunar,,,
district_list_origin,ghazi_abad,Ghazi Abad,???? ????,???? ????,,kunar,,,
district_list_origin,khas_kunar,Khas Kunar,??? ???,??? ???,,kunar,,,
district_list_origin,marawara,Marawara,?????,?????,,kunar,,,
district_list_origin,narang,Narang,????,????,,kunar,,,
district_list_origin,nari,Nari,????,????,,kunar,,,
district_list_origin,nurgal,Nurgal,?????,?????,,kunar,,,
district_list_origin,sar_kani,Sar Kani,??????,??????,,kunar,,,
district_list_origin,sheltan,Sheltan,??????? ????,??????? ????,,kunar,,,
district_list_origin,shigal,Shigal,????,????,,kunar,,,
district_list_origin,watapur,Watapur,???? ???,???? ???,,kunar,,,
district_list_origin,ali_abad,Ali Abad,??? ????,??? ????,,kunduz,,,
district_list_origin,aqtash,Aqtash,??????? ?????,??????? ?????,,kunduz,,,
district_list_origin,chahar_darah,Chahar Darah,???? ???,???? ???,,kunduz,,,
district_list_origin,dasht_e_archi,Dasht-e-Archi,??? ????,??? ????,,kunduz,,,
district_list_origin,gul_tepa,Gul Tepa,??????? ?? ????,??????? ?? ????,,kunduz,,,
district_list_origin,imam_sahib,Imam Sahib,???? ????,???? ????,,kunduz,,,
district_list_origin,kalbad,Kalbad,??????? ?????,??????? ?????,,kunduz,,,
district_list_origin,khan_abad,Khan Abad,??? ????,??? ????,,kunduz,,,
district_list_origin,kunduz,Kunduz,????,????,,kunduz,,,
district_list_origin,qala_e_zal,Qala-e-Zal,???? ???,???? ???,,kunduz,,,
district_list_origin,alingar,Alingar,???????,???????,,laghman,,,
district_list_origin,alishang,Alishang,??????,??????,,laghman,,,
district_list_origin,bad_pakh,Bad Pakh,??? ??,??? ??,,laghman,,,
district_list_origin,dawlatshah,Dawlatshah,???? ???,???? ???,,laghman,,,
district_list_origin,mehtarlam,Mehtarlam,???????,???????,,laghman,,,
district_list_origin,qarghayi,Qarghayi,???? ??,???? ??,,laghman,,,
district_list_origin,azra,Azra,????,????,,logar,,,
district_list_origin,baraki_barak,Baraki Barak,???? ???,???? ???,,logar,,,
district_list_origin,charkh,Charkh,???,???,,logar,,,
district_list_origin,kharwar,Kharwar,?????,?????,,logar,,,
district_list_origin,khoshi,Khoshi,????,????,,logar,,,
district_list_origin,mohammad_agha,Mohammad Agha,???????,???????,,logar,,,
district_list_origin,pul_e_alam,Pul-e-Alam,?? ???,?? ???,,logar,,,
district_list_origin,chak_e_wardak,Chak-e-Wardak,?? ????,?? ????,,maidan_wardak,,,
district_list_origin,daymirdad,Daymirdad,?????????,?????????,,maidan_wardak,,,
district_list_origin,hesa_e_awal_e_behsud,Hesa-e-Awal-e-Behsud,??? ??? ?????,??? ??? ?????,,maidan_wardak,,,
district_list_origin,jaghatu,Jaghatu,???? (????),???? (????),,maidan_wardak,,,
district_list_origin,jalrez,Jalrez,?????,?????,,maidan_wardak,,,
district_list_origin,markaz_e_behsud,Markaz-e-Behsud,???? ?????,???? ?????,,maidan_wardak,,,
district_list_origin,maydan_shahr,Maydan Shahr,????? ???,????? ???,,maidan_wardak,,,
district_list_origin,nerkh,Nerkh,???,???,,maidan_wardak,,,
district_list_origin,sayed_abad,Sayed Abad,??? ????,??? ????,,maidan_wardak,,,
district_list_origin,achin,Achin,????,????,,nangarhar,,,
district_list_origin,bati_kot,Bati Kot,??? ???,??? ???,,nangarhar,,,
district_list_origin,behsud,Behsud,?????,?????,,nangarhar,,,
district_list_origin,chaparhar,Chaparhar,??? ???,??? ???,,nangarhar,,,
district_list_origin,dara_e_nur,Dara-e-Nur,??? ???,??? ???,,nangarhar,,,
district_list_origin,deh_bala,Deh Bala,?? ????,?? ????,,nangarhar,,,
district_list_origin,dur_baba,Dur Baba,??? ????,??? ????,,nangarhar,,,
district_list_origin,goshta,Goshta,?????,?????,,nangarhar,,,
district_list_origin,hesarak,Hesarak,?????,?????,,nangarhar,,,
district_list_origin,jalalabad,Jalalabad,???? ????,???? ????,,nangarhar,,,
district_list_origin,kama,Kama,????,????,,nangarhar,,,
district_list_origin,khogyani,Khogyani,???????,???????,,nangarhar,,,
district_list_origin,kot,Kot,???,???,,nangarhar,,,
district_list_origin,kuz_kunar,Kuz Kunar,??? ???,??? ???,,nangarhar,,,
district_list_origin,lalpur,Lalpur,??? ???,??? ???,,nangarhar,,,
district_list_origin,muhmand_dara,Muhmand Dara,????? ???,????? ???,,nangarhar,,,
district_list_origin,nazyan,Nazyan,??????,??????,,nangarhar,,,
district_list_origin,pachir_wa_agam,Pachir Wa Agam,????????,????????,,nangarhar,,,
district_list_origin,rodat,Rodat,?????,?????,,nangarhar,,,
district_list_origin,sherzad,Sherzad,??????,??????,,nangarhar,,,
district_list_origin,shinwar,Shinwar,??????,??????,,nangarhar,,,
district_list_origin,surkh_rod,Surkh Rod,??? ???,??? ???,,nangarhar,,,
district_list_origin,chakhansur,Chakhansur,???????,???????,,nimroz,,,
district_list_origin,char_burjak,Char Burjak,???????,???????,,nimroz,,,
district_list_origin,dilaram,Dilaram,??????,??????,,nimroz,,,
district_list_origin,kang,Kang,???,???,,nimroz,,,
district_list_origin,kKhashrod,Khashrod,??? ???,??? ???,,nimroz,,,
district_list_origin,zaranj,Zaranj,????,????,,nimroz,,,
district_list_origin,barg_e_matal,Barg-e-Matal,??? ????,??? ????,,nuristan,,,
district_list_origin,duab,Duab,?? ??,?? ??,,nuristan,,,
district_list_origin,kamdesh,Kamdesh,??????,??????,,nuristan,,,
district_list_origin,mandol,Mandol,?????,?????,,nuristan,,,
district_list_origin,nurgaram,Nurgaram,???????,???????,,nuristan,,,
district_list_origin,parun,Parun,????,????,,nuristan,,,
district_list_origin,wama,Wama,????,????,,nuristan,,,
district_list_origin,waygal,Waygal,?????,?????,,nuristan,,,
district_list_origin,barmal,Barmal,????,????,,paktika,,,
district_list_origin,dila,Dila,????,????,,paktika,,,
district_list_origin,giyan,Giyan,????,????,,paktika,,,
district_list_origin,gomal,Gomal,????,????,,paktika,,,
district_list_origin,jani_khel,Jani Khel,???? ???,???? ???,,paktika,,,
district_list_origin,mata_khan,Mata Khan,??????,??????,,paktika,,,
district_list_origin,nika,Nika,????,????,,paktika,,,
district_list_origin,omna,Omna,?????,?????,,paktika,,,
district_list_origin,sar_rawzah,Sar Rawzah,??????,??????,,paktika,,,
district_list_origin,sharan,Sharan,???,???,,paktika,,,
district_list_origin,surobi_paktika,Surobi (Paktika),?????  (??????),?????  (??????),,paktika,,,
district_list_origin,turwo,Turwo,????,????,,paktika,,,
district_list_origin,urgun,Urgun,?????,?????,,paktika,,,
district_list_origin,wazakhah,Wazakhah,???? ????,???? ????,,paktika,,,
district_list_origin,wormamay,Wormamay,?? ???,?? ???,,paktika,,,
district_list_origin,yahya_khel,Yahya Khel,??? ???,??? ???,,paktika,,,
district_list_origin,yosuf_khel,Yosuf Khel,???? ???,???? ???,,paktika,,,
district_list_origin,zarghun_shahr,Zarghun Shahr,????? ???,????? ???,,paktika,,,
district_list_origin,ziruk,Ziruk,?????,?????,,paktika,,,
district_list_origin,ahmadaba,Ahmadaba,???? ???,???? ???,,paktya,,,
district_list_origin,dand_wa_patan,Dand Wa Patan,??? ?????,??? ?????,,paktya,,,
district_list_origin,gardez,Gardez,?????,?????,,paktya,,,
district_list_origin,jaji,Jaji,??? ???,??? ???,,paktya,,,
district_list_origin,jani_khel_paktya,Jani Khel (Paktya),???? ??? (?????),???? ??? (?????),,paktya,,,
district_list_origin,laja_mangel,Laja Mangel,??? ????,??? ????,,paktya,,,
district_list_origin,lija_ahmad_khel,Lija Ahmad Khel,??? ???? ???,??? ???? ???,,paktya,,,
district_list_origin,mirzaka,Mirzaka,??? ???,??? ???,,paktya,,,
district_list_origin,samkani,Samkani,?????,?????,,paktya,,,
district_list_origin,sayed_karam,Sayed Karam,??????,??????,,paktya,,,
district_list_origin,shawak,Shawak,????,????,,paktya,,,
district_list_origin,zadran,Zadran,??????,??????,,paktya,,,
district_list_origin,zurmat,Zurmat,?????,?????,,paktya,,,
district_list_origin,ab_shar,Ab Shar,?????,?????,,panjsher,,,
district_list_origin,anawa,Anawa,?????,?????,,panjsher,,,
district_list_origin,bazarak,Bazarak,??????,??????,,panjsher,,,
district_list_origin,dara,Dara,???,???,,panjsher,,,
district_list_origin,khenj,Khenj,???,???,,panjsher,,,
district_list_origin,paryan,Paryan,?????,?????,,panjsher,,,
district_list_origin,rukha,Rukha,???,???,,panjsher,,,
district_list_origin,shutul,Shutul,???,???,,panjsher,,,
district_list_origin,bagram,Bagram,?????,?????,,parwan,,,
district_list_origin,charikar,Charikar,???????,???????,,parwan,,,
district_list_origin,ghorband,Ghorband,??????,??????,,parwan,,,
district_list_origin,jabal_saraj,Jabal Saraj,??? ??????,??? ??????,,parwan,,,
district_list_origin,koh_e_safi,Koh-e-Safi,??? ????,??? ????,,parwan,,,
district_list_origin,salang,Salang,?????,?????,,parwan,,,
district_list_origin,sayed_khel,Sayed Khel,??????,??????,,parwan,,,
district_list_origin,shekh_ali,Shekh Ali,??? ???,??? ???,,parwan,,,
district_list_origin,shinwari,Shinwari,???????,???????,,parwan,,,
district_list_origin,surkh_e_parsa,Surkh-e-Parsa,??? ?????,??? ?????,,parwan,,,
district_list_origin,aybak,Aybak,????,????,,samangan,,,
district_list_origin,dara_e_suf_e_bala,Dara-e-Suf-e-Bala,??? ??? ????,??? ??? ????,,samangan,,,
district_list_origin,dara_e_suf_e_payin,Dara-e-Suf-e-Payin,??? ??? ?????,??? ??? ?????,,samangan,,,
district_list_origin,feroz_nakhchir,Feroz Nakhchir,????? ?????,????? ?????,,samangan,,,
district_list_origin,hazrat_e_sultan,Hazrat-e-Sultan,???? ?????,???? ?????,,samangan,,,
district_list_origin,khuram_wa_sarbagh,Khuram Wa Sarbagh,??? ???????,??? ???????,,samangan,,,
district_list_origin,ruy_e_duab,Ruy-e-Duab,??? ?? ??,??? ?? ??,,samangan,,,
district_list_origin,balkhab,Balkhab,?????,?????,,sar_e_pul,,,
district_list_origin,gosfandi,Gosfandi,???????,???????,,sar_e_pul,,,
district_list_origin,kohestanat,Kohestanat,?????????,?????????,,sar_e_pul,,,
district_list_origin,sancharak,Sancharak,???????,???????,,sar_e_pul,,,
district_list_origin,sar_e_pul,Sar-e-Pul,?? ??,?? ??,,sar_e_pul,,,
district_list_origin,sayad,Sayad,????,????,,sar_e_pul,,,
district_list_origin,sozmaqala,Sozmaqala,????? ????,????? ????,,sar_e_pul,,,
district_list_origin,baharak,Baharak,????? ,????? ,,takhar,,,
district_list_origin,bangi,Bangi,????,????,,takhar,,,
district_list_origin,chahab,Chahab,??? ??,??? ??,,takhar,,,
district_list_origin,chal,Chal,???,???,,takhar,,,
district_list_origin,darqad,Darqad,????,????,,takhar,,,
district_list_origin,dasht_e_qala,Dasht-e-Qala,??? ????,??? ????,,takhar,,,
district_list_origin,eshkmesh,Eshkmesh,?????,?????,,takhar,,,
district_list_origin,farkhar,Farkhar,?????,?????,,takhar,,,
district_list_origin,hazar_sumuch,Hazar Sumuch,???? ????,???? ????,,takhar,,,
district_list_origin,kalafgan,Kalafgan,??????,??????,,takhar,,,
district_list_origin,khwaja_bahawuddin,Khwaja Bahawuddin,????? ?????????,????? ?????????,,takhar,,,
district_list_origin,khwaja_ghar,Khwaja Ghar,????? ???,????? ???,,takhar,,,
district_list_origin,namak_ab,Namak Ab,??? ??,??? ??,,takhar,,,
district_list_origin,rostaq,Rostaq,?????,?????,,takhar,,,
district_list_origin,taloqan,Taloqan,??????,??????,,takhar,,,
district_list_origin,warsaj,Warsaj,????,????,,takhar,,,
district_list_origin,yangi_qala,Yangi Qala,???? ????,???? ????,,takhar,,,
district_list_origin,chinarto,Chinarto,??????,??????,,uruzgan,,,
district_list_origin,chora,Chora,????,????,,uruzgan,,,
district_list_origin,dehrawud,Dehrawud,??????,??????,,uruzgan,,,
district_list_origin,gizab,Gizab,?????,?????,,uruzgan,,,
district_list_origin,khas_uruzgan,Khas Uruzgan,??? ??????,??? ??????,,uruzgan,,,
district_list_origin,shahid_e_hassas,Shahid-e-Hassas,???? ????,???? ????,,uruzgan,,,
district_list_origin,tirinkot,Tirinkot,???????,???????,,uruzgan,,,
district_list_origin,arghandab_zabul,Arghandab (Zabul),??????? (????),??????? (????),,zabul,,,
district_list_origin,atghar,Atghar,????,????,,zabul,,,
district_list_origin,daychopan,Daychopan,??? ?????,??? ?????,,zabul,,,
district_list_origin,kakar,Kakar,????,????,,zabul,,,
district_list_origin,mizan,Mizan,?????,?????,,zabul,,,
district_list_origin,nawbahar,Nawbahar,??????,??????,,zabul,,,
district_list_origin,qalat,Qalat,????,????,,zabul,,,
district_list_origin,shah_joi,Shah Joi,??? ???,??? ???,,zabul,,,
